entity,soc
hibernate-core/src/test/java/org/hibernate/test/readonly/DataPoint.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/propertyref/inheritence/union/Person.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/propertyref/inheritence/discrim/Person.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/propertyref/component/partial/Mapping.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/propertyref/component/complete/Mapping.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/propertyref/basic/Person.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/mapping/UserConfId.java,7
hibernate-core/src/test/java/org/hibernate/test/mapping/ConfId.java,7
hibernate-core/src/test/java/org/hibernate/test/mapping/ConfEntity.java,7
hibernate-core/src/test/java/org/hibernate/test/criteria/Item.java,7
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaQueryTest.java,7
hibernate-core/src/test/java/org/hibernate/test/criteria/CriteriaOrderByTest.java,7
hibernate-core/src/test/java/org/hibernate/test/criteria/Bid.java,7
hibernate-core/src/test/java/org/hibernate/test/collection/list/Order.java,7
hibernate-core/src/test/java/org/hibernate/test/collection/list/Mappings.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/collection/list/LineItem.java,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/hibernate.cfg.xml,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/SubClass.java,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/SubClass.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/Item.java,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/Item.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/BaseClass.java,7
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/BaseClass.hbm.xml,7
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/locator/LobLocatorTest.java,7
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/locator/LobHolder.java,7
hibernate-core/src/test/java/org/hibernate/test/annotations/inheritance/discriminatoroptions/SubClass2.java,7
hibernate-core/src/test/java/org/hibernate/test/annotations/inheritance/discriminatoroptions/DiscriminatorOptionsTest.java,7
hibernate-core/src/test/java/org/hibernate/test/annotations/inheritance/discriminatoroptions/BaseClass2.java,7
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/CustomerInventoryDemandPK.java,7
hibernate-core/src/matrix/java/org/hibernate/test/{annotations/naturalid => naturalid/immutableentity}/ImmutableEntityNaturalIdTest.java,7
hibernate-core/src/matrix/java/org/hibernate/test/{annotations/naturalid => naturalid/immutableentity}/Building.java,7
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/nullable/NullableNaturalIdTest.java,7
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/mutable/cached/Another.java,7
hibernate-core/src/main/java/org/hibernate/{ => engine/spi}/SessionOwner.java,7
hibernate-core/src/main/java/org/hibernate/sql/SelectValues.java,7
hibernate-core/src/main/java/org/hibernate/service/jdbc/dialect/internal/StandardDialectResolver.java,7
hibernate-core/src/main/java/org/hibernate/internal/CacheImpl.java,7
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlParser.java,7
hibernate-core/src/main/java/org/hibernate/exception/internal/OracleSQLExceptionConversionDelegate.java,7
hibernate-core/src/main/java/org/hibernate/engine/spi/CachedNaturalIdValueSource.java,7
hibernate-core/src/main/java/org/hibernate/engine/spi/CacheInitiator.java,7
hibernate-core/src/main/java/org/hibernate/engine/spi/CacheImplementor.java,7
hibernate-core/src/main/java/org/hibernate/engine/internal/package-info.java,7
hibernate-core/src/main/java/org/hibernate/engine/config/spi/package-info.java,7
hibernate-core/src/main/java/org/hibernate/engine/config/package-info.java,7
hibernate-core/src/main/java/org/hibernate/engine/config/internal/package-info.java,7
hibernate-core/src/main/java/org/hibernate/engine/config/internal/ConfigurationServiceInitiator.java,7
hibernate-core/src/main/java/org/hibernate/engine/config/internal/ConfigurationServiceImpl.java,7
hibernate-core/src/main/java/org/hibernate/engine/ResultSetMappingDefinition.java,7
hibernate-core/src/main/java/org/hibernate/SharedSessionBuilder.java,7
hibernate-core/src/main/java/org/hibernate/SessionBuilder.java,7
documentation/src/main/docbook/manual/en-US/content/batch.xml,7
documentation/src/main/docbook/devguide/en-US/Caching.xml,7
hibernate-gradle-plugin/{build.gradle => hibernate-gradle-plugin.gradle},6
hibernate-gradle-plugin/src/main/resources/META-INF/gradle-plugins/enhance.properties,6
hibernate-gradle-plugin/build.gradle,6
hibernate-envers/src/test/resources/mappings/customType/mappings.hbm.xml,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyIdentifierReuseTest.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/query/MaximalizePropertyQuery.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/embeddedid/PersonTuple.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/embeddedid/Person.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/embeddedid/MapsIdTest.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/embeddedid/Constant.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/tableperclass/abstractparent/EffectiveEntity1.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/tableperclass/abstractparent/AuditedAbstractParentTest.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/tableperclass/abstractparent/AbstractEntity.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/customtype/UnspecifiedEnumTypeTest.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/customtype/UnspecifiedEnumTypeEntity.java,6
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/customtype/EnumTypeEntity.java,6
hibernate-envers/src/main/java/org/hibernate/envers/configuration/metadata/reader/PropertyAuditingData.java,6
hibernate-entitymanager/src/test/resources/org/hibernate/jpa/test/graphs/named/basic/orm.xml,6
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/packaging/PackagingTestCase.java,6
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/graphs/named/basic/{BasicNamedEntityGraphTest.java => AbstractNamedEntityGraphTest.java},6
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/graphs/named/basic/BasicOrmNamedEntityGraphTest.java,6
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/graphs/named/basic/BasicAnnNamedEntityGraphTest.java,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/spi/GraphNodeImplementor.java,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/spi/EntityGraphBasedLoadPlanAdvisor.java,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/spi/AttributeNodeImplementor.java,6
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaGenerationTest.java,6
hibernate-core/src/test/java/org/hibernate/test/querycache/StringCompositeKey.java,6
hibernate-core/src/test/java/org/hibernate/test/querycache/QueryCacheTest.java,6
hibernate-core/src/test/java/org/hibernate/test/querycache/EntityWithStringCompositeKey.java,6
hibernate-core/src/test/java/org/hibernate/test/querycache/EntityWithCompositeKey.java,6
hibernate-core/src/test/java/org/hibernate/test/querycache/CompositeKey.java,6
hibernate-core/src/test/java/org/hibernate/test/mapping/usertypes/TestEnumType.hbm.xml,6
hibernate-core/src/test/java/org/hibernate/test/mapping/usertypes/TestEnum.java,6
hibernate-core/src/test/java/org/hibernate/test/mapping/usertypes/TestEntity.java,6
hibernate-core/src/test/java/org/hibernate/test/mapping/usertypes/TestEntity.hbm.xml,6
hibernate-core/src/test/java/org/hibernate/test/mapping/usertypes/EnumUserType.java,6
hibernate-core/src/test/java/org/hibernate/test/jpa/ql/FromEntity.java,6
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionBagMapping.hbm.xml,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/TableBId.java,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/TableB.java,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/TableA.java,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/ReorderedMappingsCollectionAliasTest.java,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/CollectionAliasTest.java,6
hibernate-core/src/test/java/org/hibernate/test/collectionalias/ATable.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/quote/QuoteGlobalTest.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/hhh4635/LobTestEntity.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/join/ProductVersion.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/join/ProductDetails.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/join/Product.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/filter/secondarytable/SecondaryTableTest.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/hbm_order.xml,6
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/CustomerTwo.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/CustomerInventoryTwoPK.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/CustomerInventoryTwo.java,6
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/CompositeKeyDeleteTest.java,6
hibernate-core/src/test/java/org/hibernate/loader/{EntityWithOneToManyResultSetProcessorTest.java => EntityWithNonLazyOneToManySetResultSetProcessorTest.java},6
hibernate-core/src/test/java/org/hibernate/loader/{EntityWithCollectionResultSetProcessorTest.java => EntityWithNonLazyCollectionResultSetProcessorTest.java},6
hibernate-core/src/test/java/org/hibernate/loader/EntityWithNonLazyOneToManyListResultSetProcessorTest.java,6
hibernate-core/src/matrix/java/org/hibernate/test/criteria/CriteriaQueryTest.java,6
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/JavaTypeDescriptorRegistry.java,6
hibernate-core/src/main/java/org/hibernate/type/descriptor/converter/package-info.java,6
hibernate-core/src/main/java/org/hibernate/type/descriptor/converter/AttributeConverterSqlTypeDescriptorAdapter.java,6
hibernate-core/src/main/java/org/hibernate/tuple/component/PojoComponentTuplizer.java,6
hibernate-core/src/main/java/org/hibernate/sql/SimpleSelect.java,6
hibernate-core/src/main/java/org/hibernate/internal/DynamicFilterAliasGenerator.java,6
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SelectClause.java,6
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/IntoClause.java,6
hibernate-core/src/main/java/org/hibernate/exception/internal/{CacheSQLStateConverter.java => CacheSQLExceptionConversionDelegate.java},6
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/jta/JtaTransactionFactory.java,6
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/jta/CMTTransactionFactory.java,6
hibernate-core/src/main/java/org/hibernate/engine/transaction/internal/jdbc/JdbcTransactionFactory.java,6
hibernate-core/src/main/java/org/hibernate/engine/internal/JoinHelper.java,6
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQLDialect.java,6
hibernate-core/src/main/java/org/hibernate/dialect/PostgreSQL82Dialect.java,6
hibernate-core/src/main/antlr/sql-stmt.g,6
gradlew.bat,6
gradlew,6
documentation/src/main/docbook/manual/en-US/content/transactions.xml,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_schema.svg,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_schema.png,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_discriminator.svg,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_discriminator.png,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_database.svg,6
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/images/multitenacy_database.png,6
hibernate-testing/src/main/java/org/hibernate/testing/SkipForDialects.java,5
hibernate-testing/src/main/java/org/hibernate/testing/SkipForDialect.java,5
hibernate-testing/src/main/java/org/hibernate/testing/RequiresDialects.java,5
hibernate-testing/src/main/java/org/hibernate/testing/RequiresDialect.java,5
hibernate-proxool/src/main/resources/OSGI-INF/blueprint/blueprint.xml,5
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/classloader/IsolatedClassLoaderTest.java,5
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/timestamp/TimestampTypeOverrides.java,5
hibernate-envers/src/test/resources/mappings/dynamicComponents/mapAudited.hbm.xml,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/strategy/IdentifierReuseTest.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedManualFlush.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/components/dynamic/NotAuditedDynamicMapComponent.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/components/dynamic/NotAuditedDynamicComponentTest.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/components/dynamic/AuditedDynamicComponentTest.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/basic/OutsideTransactionTest.java,5
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/collection/MultipleCollectionEntity.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/TestExceptionRevisionListener.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/quotation/QuotedFieldsEntity.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/sametable/BasicSametable.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/data/Lobs.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/manytomany/unidirectional/MapUniEntity.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/manytomany/MapOwningEntity.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/collection/StringMapEntity.java,5
hibernate-envers/src/matrix/java/org/hibernate/envers/test/EnversTestingJtaBootstrap.java,5
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/SinglePropertyMapper.java,5
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/PropertyMapper.java,5
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/instrument/InstrumentedClassLoader.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/convert/SimpleConvertsAnnotationTest.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/convert/SimpleConvertAnnotationTest.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/collection/PostLoadTest.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/collection/Parent.java,5
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/cascade/FetchTest.java,5
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/instrument/SimpleRelation.java,5
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/spi/StrategyRegistrationProviderList.java,5
hibernate-entitymanager/src/main/java/org/hibernate/ejb/QueryImpl.java,5
hibernate-entitymanager/src/main/docbook/en/modules/{ => migrated}/query_ejbql.xml,5
hibernate-core/src/test/java/org/hibernate/test/typeoverride/TypeOverrideTest.java,5
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/BlobDescriptorTest.java,5
hibernate-core/src/test/java/org/hibernate/test/sql/storedproc/StoredProcedureResultSetMappingTest.java,5
hibernate-core/src/test/java/org/hibernate/test/sql/refcursor/NumValue.java,5
hibernate-core/src/test/java/org/hibernate/test/mapping/Table2.java,5
hibernate-core/src/test/java/org/hibernate/test/mapping/Table1.java,5
hibernate-core/src/test/java/org/hibernate/test/mapping/MappingReorderedAliasTest.java,5
hibernate-core/src/test/java/org/hibernate/test/jpa/naturalid/MutableNaturalIdTest.java,5
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/NoIdentityParentChild.hbm.xml,5
hibernate-core/src/test/java/org/hibernate/test/hql/DeleteWhereMemberOfTest.java,5
hibernate-core/src/test/java/org/hibernate/test/exception/User.hbm.xml,5
hibernate-core/src/test/java/org/hibernate/test/exception/SQLExceptionConversionTest.java,5
hibernate-core/src/test/java/org/hibernate/test/eviction/IsolatedEvictableEntity.java,5
hibernate-core/src/test/java/org/hibernate/test/eviction/EvictionTest.java,5
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionRefEntity2.java,5
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionRefEntity1.java,5
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionEntity.java,5
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/DetachedMultipleCollectionChangeTest.java,5
hibernate-core/src/test/java/org/hibernate/test/enums/InvalidEnumeratedJavaTypeTest.java,5
hibernate-core/src/test/java/org/hibernate/test/common/TransactionEnvironmentImpl.java,5
hibernate-core/src/test/java/org/hibernate/test/collection/{set/hhh8206 => basic}/User.java,5
hibernate-core/src/test/java/org/hibernate/test/collection/{set/hhh8206 => basic}/EmailAddress.java,5
hibernate-core/src/test/java/org/hibernate/test/collection/{set/hhh8206 => basic}/Contact.java,5
hibernate-core/src/test/java/org/hibernate/test/collection/basic/JoinFetchElementCollectionTest.java,5
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/SuperEntity.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/reflection/{JPAOverridenAnnotationReaderTest.java => JPAOverriddenAnnotationReaderTest.java},5
hibernate-core/src/test/java/org/hibernate/test/annotations/reflection/XMLContextTest.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/PolymorphismTest.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/MovingThing.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/MarketRegion.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/Car.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/Automobile.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/BankAccount.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/indexcoll/Wardrobe.java,5
hibernate-core/src/test/java/org/hibernate/test/annotations/array/Contest.java,5
hibernate-core/src/test/java/org/hibernate/loader/plan/spi/LoadPlanBuilderTest.java,5
hibernate-core/src/test/java/org/hibernate/jpa/version/JpaSpecVersionValueUpdatingTest.java,5
hibernate-core/src/matrix/java/org/hibernate/test/onetoone/basic/Parent.java,5
hibernate-core/src/matrix/java/org/hibernate/test/onetoone/basic/OneToOneSchemaTest.java,5
hibernate-core/src/matrix/java/org/hibernate/test/onetoone/basic/Mapping.hbm.xml,5
hibernate-core/src/matrix/java/org/hibernate/test/onetoone/basic/Child.java,5
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/inheritance/Principal.java,5
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/inheritance/InheritedNaturalIdTest.java,5
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BlobTypeDescriptor.java,5
hibernate-core/src/main/java/org/hibernate/sql/Template.java,5
hibernate-core/src/main/java/org/hibernate/service/internal/StandardSessionFactoryServiceInitiators.java,5
hibernate-core/src/main/java/org/hibernate/proxy/pojo/javassist/JavassistProxyFactory.java,5
hibernate-core/src/main/java/org/hibernate/proxy/pojo/javassist/JavassistLazyInitializer.java,5
hibernate-core/src/main/java/org/hibernate/proxy/dom4j/Dom4jProxyFactory.java,5
hibernate-core/src/main/java/org/hibernate/proxy/dom4j/Dom4jProxy.java,5
hibernate-core/src/main/java/org/hibernate/proxy/dom4j/Dom4jLazyInitializer.java,5
hibernate-core/src/main/java/org/hibernate/persister/entity/AbstractPropertyMapping.java,5
hibernate-core/src/main/java/org/hibernate/metamodel/relational/Database.java,5
hibernate-core/src/main/java/org/hibernate/mapping/DenormalizedTable.java,5
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/LoadQuery.java,5
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/LoadPlan.java,5
hibernate-core/src/main/java/org/hibernate/loader/plan/internal/SingleRootReturnLoadPlanBuilderStrategy.java,5
hibernate-core/src/main/java/org/hibernate/loader/plan/internal/EntityLoadQueryImpl.java,5
hibernate-core/src/main/java/org/hibernate/internal/FilterImpl.java,5
hibernate-core/src/main/java/org/hibernate/id/uuid/StandardRandomStrategy.java,5
hibernate-core/src/main/java/org/hibernate/id/uuid/CustomVersionOneStrategy.java,5
hibernate-core/src/main/java/org/hibernate/id/TableHiLoGenerator.java,5
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/SelectExpressionList.java,5
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/InLogicOperatorNode.java,5
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromReferenceNode.java,5
hibernate-core/src/main/java/org/hibernate/event/internal/EventCache.java,5
hibernate-core/src/main/java/org/hibernate/engine/spi/FilterDefinition.java,5
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcResourceRegistryImpl.java,5
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/StandardDatabaseInfoDialectResolver.java,5
hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/internal/AbstractBatchImpl.java,5
hibernate-core/src/main/java/org/hibernate/dialect/lock/UpdateLockingStrategy.java,5
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticWriteUpdateLockingStrategy.java,5
hibernate-core/src/main/java/org/hibernate/dialect/lock/PessimisticReadUpdateLockingStrategy.java,5
hibernate-core/src/main/java/org/hibernate/criterion/SimpleExpression.java,5
hibernate-core/src/main/java/org/hibernate/criterion/NotExpression.java,5
hibernate-core/src/main/java/org/hibernate/criterion/Junction.java,5
hibernate-core/src/main/java/org/hibernate/criterion/Disjunction.java,5
hibernate-core/src/main/java/org/hibernate/criterion/Conjunction.java,5
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ValidationMode.java,5
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/IntegrationException.java,5
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/BeanValidationIntegrator.java,5
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ActivationContext.java,5
hibernate-core/src/main/java/org/hibernate/cfg/IndexColumn.java,5
hibernate-core/src/main/java/org/hibernate/cfg/AttributeConverterDefinition.java,5
hibernate-core/src/main/java/org/hibernate/cache/spi/access/EntityRegionAccessStrategy.java,5
hibernate-core/src/main/java/org/hibernate/cache/spi/NaturalIdRegion.java,5
hibernate-core/src/main/java/org/hibernate/cache/spi/CacheKey.java,5
hibernate-c3p0/src/main/resources/OSGI-INF/blueprint/blueprint.xml,5
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-jpa/src/main/resources/OSGI-INF/blueprint/blueprint.xml,5
documentation/src/main/docbook/quickstart/tutorials/osgi/managed-jpa/src/main/resources/OSGI-INF/blueprint/blueprint.xml,5
documentation/src/main/docbook/quickstart/en-US/content/tutorial_osgi.xml,5
documentation/src/main/docbook/quickstart/en-US/Author_Group.xml,5
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/SimpleNaturalIdLoading.java,5
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/NaturalIdLoading.java,5
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/LoadWithSession.java,5
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/GetReferenceWithSession.java,5
documentation/src/main/docbook/devguide/en-US/chapters/pc/Persistence_Context.xml,5
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/order_by_example.txt,5
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/having_illustration.txt,5
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/group_by_illustration.txt,5
CONTRIBUTING.md,5
hibernate-testing/src/main/java/org/hibernate/testing/cache/NonstrictReadWriteNaturalIdRegionAccessStrategy.java,4
hibernate-testing/src/main/java/org/hibernate/testing/byteman/BytemanHelper.java,4
hibernate-testing/src/main/java/org/hibernate/testing/async/TimedExecutor.java,4
hibernate-testing/src/main/java/org/hibernate/testing/async/ExecutableAdapter.java,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedDetachedMultipleCollection.java,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/customtype/ObjectUserTypeTest.java,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/customtype/ObjectUserTypeEntity.java,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/customtype/ObjectUserType.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/CustomDate.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/readwriteexpression/ReadWriteExpressionChange.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/OneToManyOwned.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ManyToOneOwning.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ImplicitMappedByTest.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/basic/ScalePrecisionEntity.java,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/basic/ColumnScalePrecisionTest.java,4
hibernate-envers/src/main/java/org/hibernate/envers/tools/query/UpdateBuilder.java,4
hibernate-envers/src/main/java/org/hibernate/envers/tools/StringTools.java,4
hibernate-entitymanager/src/test/resources/org/hibernate/ejb/test/xml/orm2.xml,4
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/basic/BasicCriteriaUsageTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/convert/ExplicitlyNamedConverterClassesTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/xml/XmlTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/idclass/MappedSuperclassWithEntityWithIdClassTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/idclass/AbstractAttribute.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metagen/mappedsuperclass/embeddedid/MappedSuperclassWithEmbeddedIdTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/metadata/MetadataTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/ejb3configuration/EntityManagerFactorySerializationTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/BaseEntityManagerFunctionalTestCase.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/metamodel/SomeMappedSuperclassSubclass.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/metamodel/SomeMappedSuperclass.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/metamodel/MappedSuperclassTypeTest.java,4
hibernate-entitymanager/src/test/java/org/hibernate/ejb/criteria/QueryBuilderTest.java,4
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/cascade/multilevel/Top.java,4
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/cascade/multilevel/MultiLevelCascadeTest.java,4
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/cascade/multilevel/Middle.java,4
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/cascade/multilevel/Bottom.java,4
